movieId,imdbId,tmdbId
6582,0089901,10553
6584,0061177,21449
6585,0070915,4984
6586,0328828,8273
6587,0299930,8046
6591,0318411,8094
6592,0314630,26195
6593,0322330,10330
6595,0257076,9257
6596,0306734,9499
6598,0308508,15292
6599,0054599,12491
6600,0107492,41660
6602,0094793,27814
6603,0039335,41206
6609,0058715,24192
6611,0045274,833
6612,0103888,26755
6613,0069946,42470
6615,0329101,6466
6617,0316356,2055
6618,0286112,11770
6620,0305206,2771
6624,0313911,10923
6628,0087425,21989
6629,0045888,18573
6630,0051776,37451
6636,0090103,8992
6638,0086525,19053
6639,0062467,11206
6641,0216625,30970
6643,0046438,18148
6644,0091830,54898
6645,0066434,636
6646,0062430,3055
6650,0041546,11898
6658,0078721,9051
6659,0100814,9362
6662,0057413,936
6663,0075066,12268
6664,0088944,10999
6665,0079073,33521
6666,0068361,4593
6669,0044741,3782
6671,0099040,2891
6676,0104504,26246
6678,0099731,20815
6679,0308808,19433
6683,0116308,513
6684,0067445,6619
6686,0288045,10610
6690,0284491,38874
6695,0301470,11351
6703,0304711,9616
6706,0260414,31094
6707,0303816,11547
6708,0325805,7270
6709,0285823,1428
6710,0246592,17906
6711,0335266,153
6713,0291350,33320
6718,0089222,27590
6721,0103285,10617
6722,0105839,10618
6723,0108592,10619
6724,0070510,11293
6725,0078239,36759
6728,0056632,53650
6730,0077369,9584
6731,0088993,8408
6732,0064418,14030
6735,0079826,16323
6739,0042209,23325
6743,0034928,23033
6744,0089730,19064
6748,0078908,28942
6751,0331468,12767
6753,0327137,13156
6754,0320691,277
6755,0281686,9707
6757,0284034,24488
6760,0310154,36791
6762,0334754,17614
6763,0266489,7288
6764,0327850,10159
6765,0328589,10934
6768,0309820,5653
6769,0330602,321
6770,0314412,20
6771,0362511,18113
6772,0318202,5168
6773,0286244,9662
6774,0086541,837
6776,0282674,19666
6777,0055031,821
6779,0078199,37672
6780,0103882,1358
6782,0097728,11475
6783,0031885,776
6785,0047472,16563
6786,0089424,11703
6787,0074119,891
6788,0109129,83714
6790,0267287,10881
6791,0092603,11832
6793,0103786,11806
6794,0106375,10438
6796,0101507,650
6797,0101516,10337
6798,0074256,8446
6800,0090859,9874
6803,0087909,29161
6806,0251433,49291
6807,0085959,4543
6808,0065207,11046
6810,0102945,7442
6811,0110759,14425
6812,0100514,6723
6813,0059221,13343
6814,0087062,16969
6816,0094138,13339
6818,0091251,25237
6820,0210070,9871
6822,0106350,71940
6826,0063591,20238
6827,0110169,33783
6828,0088318,163549
6829,0104376,47898
6830,0045205,19171
6832,0102768,11364
6835,0082000,39916
6840,0067217,32082
6850,0104695,12772
6851,0104321,47866
6852,0061809,18900
6856,0035575,3087
6857,0107692,14282
6858,0056291,11502
6862,0313443,2116
6863,0332379,1584
6864,0380275,28236
6867,0340377,2056
6868,0335563,4997
6869,0340468,8439
6870,0327056,322
6872,0317676,11059
6873,0138524,11775
6874,0266697,24
6875,0342300,54973
6877,0339071,21059
6879,0313542,11329
6880,0324216,9373
6881,0311648,1550
6883,0325055,28200
6884,0312549,10629
6885,0199626,10944
6887,0316465,13920
6888,0306047,4256
6889,0328880,10009
6890,0363589,1807
6892,0314676,30141
6893,0064505,10536
6896,0090015,42044
6898,0313670,1376
6902,0165832,20312
6906,0090151,64945
6909,0325655,10389
6918,0048956,897
6920,0065531,11657
6927,0308383,10922
6930,0368745,51707
6932,0323944,13537
6934,0242653,605
6935,0363510,33222
6936,0319343,10719
6940,0337961,1836
6942,0314331,508
6944,0101862,11846
6945,0373175,50314
6947,0311113,8619
6950,0338188,12146
6951,0312528,10588
6952,0348836,4970
6953,0315733,470
6954,0338135,11042
6957,0307987,10147
6958,0338094,10756
6959,0300556,9562
6961,0104237,11012
6963,0293088,30068
6964,0088987,40913
6966,0099365,9556
6970,0050307,24203
6971,0101829,9065
6974,0099615,10168
6975,0119167,10234
6977,0102526,10952
6978,0102943,14022
6979,0086567,860
6981,0048452,48035
6982,0043686,5000
6983,0036969,22744
6985,0019254,780
6986,0016641,31510
6987,0010323,234
6989,0085615,8289
6990,0079240,11583
6991,0087365,11002
6992,0109951,6472
6993,0091167,5143
6995,0065832,5227
6996,0102034,8010
6997,0104427,10410
6999,0104452,10407
7000,0102070,9292
7001,0077745,11850
7002,0100151,48745
7003,0102181,2297
7004,0099938,951
7005,0102216,10804
7007,0102266,9319
7008,0070849,1643
7009,0104756,2007
7010,0101316,10995
7011,0091495,8047
7012,0100201,2612
7013,0048424,3112
7016,0093692,1825
7017,0105104,10538
7018,0100404,11092
7020,0102721,14904
7022,0266308,3176
7023,0107156,9261
7024,0073650,5336
7025,0102443,23908
7026,0094072,14671
7027,0090022,11509
7028,0100449,10729
7029,0076590,29437
7034,0150662,11634
7036,0090142,11824
7038,0210358,20067
7040,0090180,9846
7042,0090563,11986
7043,0056663,1626
7044,0100935,483
7045,0100944,10166
7046,0094332,6069
7048,0119807,11676
7050,0027630,28292
7051,0059903,3681
7055,0028333,20325
7056,0022286,17687
7058,0039566,41465
7059,0037120,17641
7060,0070239,12545
7061,0031210,27972
7062,0055798,898
7063,0068182,2000
7064,0038348,648
7065,0004972,618
7067,0059229,19120
7068,0054632,4024
7069,0067372,11316
7070,0040724,3089
7071,0072417,29845
7072,0031971,995
7073,0058586,1594
7074,0015163,32318
7075,0049096,11839
7076,0062765,916
7078,0030287,1976
7079,0031455,31685
7080,0024034,3062
7081,0024166,34456
7082,0056575,12708
7083,0090110,42045
7084,0069097,11610
7085,0058571,4939
7086,0030637,25016
7087,0087892,15927
7088,0053146,40423
7089,0071129,7857
7090,0299977,79
7091,0023027,13912
7093,0071524,987
7095,0076327,37749
7096,0307385,30140
7099,0087544,81
7101,0101745,11821
7102,0092925,10023
7104,0078723,11519
7107,0077578,15659
7108,0108656,18857
7110,0140384,27425
7111,0066319,38953
7115,0073582,20126
7116,0046911,827
7117,0107387,11811
7121,0041090,25431
7122,0060908,17685
7123,0102511,2742
7125,0156096,51145
7126,0074749,32040
7130,0059084,24134
7131,0053320,18904
7132,0026778,37719
7135,0054389,1818
7136,0062695,255
7137,0318374,10744
7139,0298845,10511
7142,0322589,10028
7143,0325710,616
7147,0319061,587
7149,0337741,6964
7150,0338466,1792
7151,0335119,3635
7152,0340376,41488
7153,0167260,122
7154,0304415,11820
7155,0337909,8696
7156,0317910,12698
7158,0315983,11093
7160,0340855,504
7161,0349205,11007
7162,0159365,2289
7163,0338337,9620
7164,0316396,10601
7165,0335013,52036
7171,0364930,37088
7172,0346094,31026
7173,0343135,5966
7177,0368913,14757
7178,0071577,11034
7179,0104181,25095
7180,0053133,26983
7182,0060636,52867
7186,0101625,27465
7189,0109376,31395
7190,0065911,131313
7192,0107750,15797
7193,0098987,9548
7195,0043503,26712
7196,0042727,1882
7198,0093737,17258
7199,0323633,34681
7204,0061758,33642
7206,0050706,427
7207,0054469,43049
7208,0033553,3022
7209,0046487,778
7210,0038762,3088
7211,0043915,23152
7212,0041498,23567
7215,0037382,22584
7216,0033717,27725
7217,0039302,16227
7219,0033149,16933
7222,0028346,37833
7223,0042369,18995
7228,0104009,14239
7234,0047528,405
7235,0296042,9696
7236,0072730,4917
7238,0052080,5055
7243,0006864,3059
7245,0054393,28586
7247,0062803,11708
7248,0290879,27329
7250,0066193,20444
7254,0289879,1954
7255,0335559,13476
7256,0379557,11194
7257,0315824,12634
7258,0314498,13505
7260,0345551,15708
7263,0349825,14292
7265,0309987,1278
7266,0307109,18841
7272,0069332,21968
7282,0245943,76176
7283,0088213,18446
7285,0328538,11023
7293,0343660,1824
7294,0361925,16784
7299,0329388,337
7300,0067927,11951
7302,0015400,28963
7303,0052738,2576
7305,0090738,19345
7307,0089153,12775
7308,0089421,9838
7309,0016654,50075
7311,0031385,42852
7312,0060420,40454
7315,0312329,8842
7316,0361467,11132
7317,0356150,9352
7318,0335345,615
7319,0331953,11217
7320,0338096,10677
7323,0301357,338
7324,0317648,2023
7325,0335438,9384
7327,0060827,797
7334,0074554,1723
7335,0046187,25955
7340,0089393,24548
7343,0210389,37044
7346,0265208,10591
7347,0363988,1586
7348,0360009,11169
7349,0317842,49689
7352,0329767,156
7354,0107473,10433
7355,0118172,47168
7357,0050839,43236
7358,0318049,142168
7360,0363547,924
7361,0338013,38
7362,0364045,11081
7366,0300051,9541
7367,0335245,5516
7369,0331632,11024
7371,0276919,553
7372,0277941,10544
7373,0167190,1487
7374,0299172,13700
7375,0337697,11137
7376,0351977,11358
7379,0318974,10733
7380,0327679,14442
7381,0327247,2122
7382,0326977,25300
7386,0049833,6844
7387,0077402,923
7394,0059797,10338
7395,0042327,33839
7396,0070644,133919
7407,0041098,20278
7411,0093582,4365
7415,0076301,42228
7419,0088680,10843
7437,0345074,15673
7438,0378194,393
7439,0330793,7220
7444,0337563,10096
7445,0328107,9509
7448,0326856,10710
7449,0335121,11058
7450,0323033,11141
7451,0377092,10625
7453,0363282,11025
7454,0338526,7131
7456,0296915,30125
7458,0332452,652
7459,0293007,8440
7460,0379217,883
7478,0094089,42015
7481,0089092,11864
7482,0070034,9461
7484,0065780,132
7487,0099762,17993
7492,0077914,26517
7493,0051077,28285
7502,0185906,191903
7505,0108906,22137
7541,0214388,10035
7560,0058083,502
7564,0058279,30959
7566,0088650,20561
7569,0062512,667
7570,0086034,700
7571,0045564,21594
7572,0243664,26976
7573,0086006,36670
7574,0113725,18872
7577,0073822,44864
7579,0032943,43818
7583,0034890,43525
7584,0035567,20640
7585,0048673,50363
7586,0076734,633
7587,0062229,5511
7613,0103251,41003
7614,0048445,13936
7615,0089015,294
7616,0086984,11507
7619,0056241,1162
7620,0102467,34328
7624,0105327,14684
7625,0138467,58467
7627,0119434,163869
7636,0105217,13937
7649,0120711,10940
7650,0063285,31965
7669,0112130,164721
7697,0050861,24012
7698,0078966,988
7700,0046268,204
7701,0100050,9356
7702,0037536,32430
7705,0045012,33575
7706,0020640,13913
7708,0061391,18209
7713,0034587,25508
7714,0061439,18978
7720,0073012,12310
7728,0038854,25736
7738,0155713,44807
7743,0089114,9872
7748,0059592,2786
7753,0207805,26133
7757,0057197,11533
7759,0086022,1394
7762,0080297,140207
7764,0079082,13553
7766,0050613,3777
7767,0346336,11659
7771,0057831,10604
7773,0288439,16876
7774,0064708,37437
7782,0108171,9545
7786,0187859,28030
7787,0048729,16514
7789,0328802,1926
7790,0080461,31112
7791,0099850,11060
7792,0071970,17365
7802,0080120,11474
7809,0162625,49320
7810,0146455,10916
7811,0146247,10921
7812,0121804,10941
7815,0092117,24798
7817,0070948,4923
7818,0054279,36741
7820,0053976,11656
7822,0046085,25009
7826,0039808,40092
7827,0284978,10133
7831,0031047,14589
7832,0037365,14594
7833,0034172,14590
7834,0027260,14588
7835,0039853,14595
7836,0066580,9459
7840,0031398,24965
7841,0287839,192936
7842,0142032,876
7843,0258760,1583
7844,0106936,17653
7845,0114720,11069
7846,0259685,10829
7872,0097424,86959
7878,0094048,9698
7881,0023694,26860
7882,0060841,29049
7883,0036027,27130
7888,0061791,22682
7889,0070518,11577
7892,0073756,40810
7894,0067140,336
7895,0071249,11942
7897,0065446,23330
7899,0072913,49636
7914,0017668,222
7915,0170544,10686
7916,0052847,43096
7919,0040979,25858
7920,0075936,14262
7921,0072869,38701
7922,0068341,33357
7924,0041699,30368
7925,0051808,1059
7926,0057565,12493
7932,0235327,14273
7934,0086637,11030
7935,0074147,29454
7936,0063611,26372
7938,0057358,29455
7939,0055499,11602
7941,0048641,11700
7942,0046345,47735
7943,0038669,14638
7944,0058404,14703
7946,0062185,3547
7947,0088322,41089
7948,0080140,42179
7951,0100260,20481
7958,0065481,31581
7959,0062395,22694
7976,0209077,7090
7979,0064689,42632
7980,0075784,5902
7981,0338564,10775
7982,0365376,4552
7983,0087003,12762
7984,0091083,14510
7987,0092906,24341
7990,0079813,26326
7991,0072856,13282
7995,0061189,42725
8003,0038343,24111
8008,0046807,18283
8009,0051911,33731
8010,0105159,13823
8011,0343168,14108
8012,0199683,4291
8014,0374546,113
8015,0064806,28476
8016,0068638,5916
8019,0308379,12205
8033,0060522,3001
8039,0065051,11574
8042,0070379,203
8044,0023042,29740
8056,0060490,26268
8057,0056541,33632
8070,0304126,316
8093,0192657,10355
8094,0047849,14554
8117,0180748,250
8121,0366532,41277
8123,0093913,42013
8125,0018455,631
8126,0057495,25504
8128,0092593,1786
8129,0181810,51182
8130,0189553,45042
8131,0243508,210937
8132,0104346,16219
8133,0328844,15824
8136,0049363,48385
8137,0054462,27545
8138,0053611,22718
8142,0221111,11315
8143,0048308,35987
8147,0062794,29146
8154,0053779,439
8157,0193253,823
8158,0102820,20289
8167,0026174,16905
8169,0092494,11548
8183,0085478,38291
8187,0043880,41204
8188,0047445,20532
8189,0054494,2546
8190,0057840,42791
8191,0064030,22522
8194,0048973,40478
8195,0053619,5165
8196,0065466,5722
8197,0052893,5544
8199,0046478,14696
8207,0069947,4909
8208,0038873,56135
8225,0100258,19185
8228,0022111,28257
8235,0014429,22596
8236,0049949,36786
8239,0055601,4497
8240,0108366,33560
8253,0079833,15371
8254,0106307,11044
8256,0024481,31526
8257,0041163,31623
8261,0075612,41662
8263,0041944,33738
8264,0073076,17346
8266,0087957,13763
8267,0063218,67217
8268,0107843,10498
8273,0104545,4507
8275,0017765,34847
8290,0073396,32303
8327,0330229,870
8331,0033874,26319
8332,0067805,45938
8336,0035019,39871
8337,0046816,10178
8338,0039192,16391
8340,0079116,10734
8341,0040662,10949
8360,0298148,809
8361,0319262,435
8362,0350028,4599
8363,0367085,12657
8364,0367790,28219
8366,0332375,13193
8367,0324197,24190
8368,0304141,673
8369,0297284,16617
8370,0363226,246
8371,0296572,2789
8372,0356634,8920
8373,0327162,9890
8376,0374900,8193
8385,0055100,40894
8387,0110857,11546
8388,0064893,59427
8392,0089160,71125
8403,0049301,42658
8404,0031448,27118
8410,0047542,18398
8420,0039725,20849
8422,0034946,53779
8423,0018051,16661
8447,0047577,831
8451,0047885,26516
8453,0139388,44388
8459,0041452,28571
8460,0038116,27686
8462,0046963,43336
8463,0040495,62000
8464,0390521,9372
8465,0033774,41495
8477,0056119,662
8482,0037988,16559
8484,0053114,31217
8485,0196069,8341
8487,0054188,19414
8491,0042041,15794
8492,0044008,13188
8493,0100133,12651
8494,0059037,886
8499,0078111,26973
8502,0044030,17820
8504,0115738,31146
8507,0022913,136
8511,0008133,47653
8522,0032828,29353
8524,0047086,17761
8525,0061135,20277
8526,0327437,10204
8527,0319531,3515
8528,0364725,9472
8529,0362227,594
8530,0377752,8981
8531,0381707,12153
8533,0332280,11036
8534,0338512,1997
8535,0352277,15237
8537,0297753,11572
8542,0028772,11939
8544,0069031,24236
8571,0064100,26520
8572,0026641,43897
8574,0272045,21386
8575,0243135,24908
8576,0339230,9256
8577,0342213,25783
8580,0099851,23378
8581,0168122,3293
8582,0104810,36947
8583,0037604,54028
8584,0037865,17645
8589,0098437,29383
8591,0087910,10606
8596,0078163,6081
8600,0029870,13696
8604,0152930,2330
8607,0388473,13398
8609,0014341,701
8610,0086873,10631
8611,0039370,43466
8612,0036098,2202
8614,0093693,10780
8616,0045586,19590
8617,0053622,23724
8618,0047136,26596
8620,0056732,29264
8622,0361596,1777
8623,0093886,11584
8625,0342956,202475
8629,0167059,23522
8633,0087597,11884
8636,0316654,558
8638,0381681,80
8640,0349683,9477
8641,0357413,8699
8642,0368975,9893
8643,0356470,11247
8644,0343818,2048
8645,0390221,436
8650,0056196,43004
8654,0047365,65994
8656,0095468,10754
8657,0051087,30054
8661,0056085,11897
8665,0372183,2502
8666,0327554,314
8667,0359423,18923
8670,0023563,12206
8672,0050171,75046
8675,0050356,15876
8684,0049902,15244
8689,0100602,20876
8690,0069280,24559
8695,0039169,27437
8699,0219636,259389
8700,0035799,22871
8709,0097530,27307
8711,0040613,32294
8712,0029284,41463
8713,0093744,19051
8718,0040806,62694
8720,0103007,53287
8722,0086494,32644
8724,0057091,1040
8725,0064381,42604
8727,0072848,5122
8730,0243609,1783
8743,0090729,22976
8745,0054483,45608
8751,0042530,18671
8752,0041859,17218
8753,0346091,41316
8754,0064840,5179
8761,0057579,15081
8763,0063389,64877
8765,0035432,16703
8766,0038360,20298
8767,0040160,19974
8768,0041268,22112
8772,0059749,13580
8777,0098209,41940
8779,0310778,14652
8781,0368008,14462
8783,0368447,6947
8784,0333766,401
8785,0043313,50247
8790,0286921,23750
8795,0275083,23305
8796,0060438,17768
8797,0064921,27375
8798,0369339,1538
8799,0361841,14846
8800,0345061,2577
8807,0366551,11282
8808,0368933,11130
8810,0370263,395
8811,0403703,11052
8813,0361309,23601
8814,0364751,10762
8819,0061595,45335
8820,0061015,18690
8821,0059255,7506
8823,0086370,36912
8827,0083652,20120
8828,0057997,22543
8830,0366174,11237
8831,0324127,8080
8832,0374330,14797
8833,0241025,11632
8835,0338325,15644
8836,0324554,11208
8838,0071115,16153
8839,0113762,13559
8840,0063803,42694
8848,0046521,12548
8850,0057063,19893
8851,0073722,42264
8853,0081528,104659
8854,0093624,24924
8857,0058294,60437
8859,0270846,31117
8860,0337921,9759
8861,0318627,1577
8864,0339412,16232
8865,0346156,5137
8866,0360201,11823
8870,0356618,10145
8871,0357054,26486
8872,0365125,13702
8873,0318462,1653
8874,0365748,747
8879,0071877,4176
8880,0089560,11177
8882,0062755,26690
8884,0089543,10905
8892,0103773,27816
8893,0099108,27815
8899,0079271,42172
8903,0057569,31655
8906,0078935,8689
8907,0307453,10555
8908,0349710,11128
8910,0356721,1599
8911,0361696,14024
8914,0390384,14337
8915,0368658,26108
8916,0358135,4380
8917,0372588,3989
8918,0349416,16358
8920,0046874,2438
8921,0048563,65550
8923,0080009,11121
8927,0074279,21241
8928,0061655,3053
8929,0066834,28356
8930,0354575,12456
8931,0342143,55047
8933,0090985,18499
8935,0101301,13644
8937,0390022,13416
8938,0390538,1435
8943,0340012,18701
8946,0252028,15566
8947,0391198,1970
8948,0375173,8849
8949,0375063,9675
8950,0361862,4553
8951,0383694,11109
8954,0396705,126148
8955,0360130,16131
8957,0387564,176
8958,0350258,1677
8961,0317705,9806
8963,0273689,12777
8964,0274407,47959
8965,0338348,5255
8966,0362269,11184
8968,0367479,10589
8969,0317198,9801
8970,0308644,866
8972,0368891,2059
8973,0275491,140
8974,0345950,11836
8977,0346491,1966
8979,0390299,174787
8981,0376541,2288
8982,0327919,15397
8983,0385004,9550
8984,0349903,163
8985,0359013,36648
8986,0053644,15788
8987,0403910,33377
8988,0053716,18973
8989,0051516,41253
8998,0072272,33740
8999,0075323,74719
9000,0111408,77448
9001,0054453,43752
9004,0088979,16248
9005,0106912,15613
9010,0364517,8424
9012,0045109,50085
9018,0391024,18889
25737,0011237,2972
25744,0013257,57283
25750,0015324,992
25752,0015841,42359
25753,0015881,1405
25755,0016220,964
25763,0018737,905
25764,0018742,31411
25769,0019421,25768
25771,0020530,626
25773,0021079,27899
25774,0021577,5729
25777,0022158,13911
25788,0023427,877
25792,0023634,28268
25795,0023948,39130
25801,0024548,43595
25805,0024844,43904
25807,0024894,24106
25825,0027652,14615
25826,0027884,31773
25827,0027996,24807
25828,0028096,17030
25839,0029322,37650
25841,0029604,43864
25842,0029682,23101
25850,0030241,16274
25852,0031359,55207
25856,0032145,3084
25865,0032701,17801
25868,0033373,29884
25874,0033945,28789
25882,0034828,36612
25886,0035238,22387
25891,0035979,18727
25898,0036506,41391
25900,0036733,28436
25901,0036910,22638
25904,0037075,21451
25906,0037094,43307
25911,0037469,17136
25916,0038160,18771
25920,0038369,16090
25927,0038991,20246
25929,0039661,19169
25930,0039677,43461
25937,0040308,29380
25940,0040525,3766
25941,0040536,946
25945,0040872,44190
25947,0040919,33115
25952,0041587,45578
25962,0042646,43388
25965,0043012,43390
25971,0044486,43358
25972,0044502,24003
25993,0047203,13457
25995,0047444,31372
25996,0047522,3111
25999,0047677,28696
26003,0048434,803
26005,0048579,31374
26007,0048752,36439
26009,0049012,33319
26010,0049055,28100
26012,0049710,31378
26013,0049782,19742
26025,0051003,18776
26052,0053168,690
26079,0055892,109667
26082,0056058,14537
26084,0056262,13671
26085,0056264,11085
26086,0056300,53218
26093,0056700,28367
26094,0056736,21135
26111,0057877,15421
26116,0058213,10299
26117,0058262,24229
26122,0058430,3763
26125,0058606,28504
26131,0058946,17295
26133,0059026,13187
26147,0059798,42731
26150,0060107,895
26151,0060138,20108
26152,0060153,2661
26157,0060666,22293
26160,0061369,11047
26163,0061589,135
26164,0061643,33257
26171,0062136,10227
26172,0062138,26039
26176,0062374,41212
26178,0062407,5767
26180,0062425,42713
26188,0063050,22176
26198,0063829,27983
26199,0064002,5638
26208,0064612,48831
26228,0065955,31304
26229,0065963,64828
26231,0066214,26606
26241,0066993,31767
26242,0067023,839
26251,0067439,74689
26258,0067866,13041
26265,0068503,18250
26268,0068655,12089
26271,0068828,23148
26294,0070215,9474
26302,0070643,31587
26303,0070698,22307
26313,0071269,32044
26317,0071464,24402
26318,0071487,5558
26320,0071508,3043
26322,0071571,16246
26323,0071583,27977
26324,0071598,42448
26325,0071604,42449
26326,0071615,8327
26338,0072826,5618
26342,0072973,1835
26346,0073114,1829
26349,0073453,32042
26350,0073580,9652
26366,0074605,33324
26371,0074906,42252
26375,0075223,11558
26386,0076141,12535
26391,0076451,12637
26393,0076740,38985
26394,0076843,61280
26400,0077598,24998
26403,0077687,1362
26404,0077728,156235
26409,0078062,98851
26413,0078252,11537
26414,0078481,45695
26422,0079261,10654
26425,0079336,19827
26430,0079495,30636
26435,0079948,54663
26462,0085210,13633
26464,0085255,6341
26467,0085404,7012
26471,0085474,15251
26472,0085482,17435
26480,0086135,29173
26485,0086216,232
26487,0086355,30707
26492,0086491,15301
26494,0086589,28054
26501,0087054,42086
26505,0087072,30278
26509,0087197,19596
26513,0087451,10179
26524,0088275,33138
26528,0088727,17663
26547,0089374,9056
26554,0089869,10176
26555,0090056,9080
26562,0090319,16082
26564,0090557,14670
26574,0091113,42021
26578,0091670,24657
26581,0091943,41480
26585,0092263,11471
26587,0092337,
26599,0093412,4043
26603,0093777,8852
26606,0093978,30421
26614,0094791,8677
26622,0095050,49314
26631,0095715,18917
26649,0096639,13057
26655,0097099,114524
26662,0097814,16859
26663,0097904,38695
26680,0099329,9768
26684,0099611,27274
26686,0099654,10485
26689,0099747,22189
26693,0099864,2670
26694,0099902,41821
26695,0099951,21344
26700,0100280,11131
26701,0100339,14571
26702,0100469,21168
26704,0100685,1662
26712,0101254,20562
26726,0101786,25330
26729,0102015,4539
26731,0102048,22828
26732,0102164,12776
26736,0102293,17467
26737,0102307,36351
26749,0102722,5048
26750,0102744,9588
26775,0104567,45145
26776,0104652,11621
26782,0104802,40082
26784,0105001,36288
26788,0105197,38143
26791,0105391,31962
26797,0105764,41778
26809,0106335,5051
26810,0106341,14135
26812,0106356,27678
26819,0106950,12088
26835,0107861,67595
26838,0108170,12664
26840,0108188,7500
26842,0108281,11143
26843,0108334,5187
26850,0109020,32764
26854,0109552,18998
26865,0110200,17809
26870,0110442,11067
26886,0111835,18674
26903,0113824,37797
26915,0114733,16233
26947,0117407,2061
26974,0119237,18415
26999,0120131,9732
27002,0120570,30983
27005,0120714,19846
27020,0123865,14533
27022,0124901,9812
27032,0127357,8697
27075,0146402,11508
27109,0158714,2487
27156,0169858,18491
27178,0177858,3716
27186,0181627,21348
27193,0183869,2332
27251,0207275,110147
27253,0208185,15653
27255,0209463,43423
27266,0212712,844
27317,0235198,11075
27322,0236576,49671
27329,0239894,17208
27334,0240912,62529
27338,0242527,467
27351,0244870,11366
27369,0250440,44756
27373,0250934,20536
27376,0251447,3577
27397,0260991,2440
27410,0266425,12900
27416,0269389,10978
27423,0271383,40096
27441,0275230,919
27478,0284837,9298
27482,0285492,437
27523,0293715,11178
27544,0299213,30839
27555,0302585,13984
27592,0310775,4689
27604,0312843,12720
27611,0314979,206216
27646,0324013,32526
27648,0325123,15271
27660,0328832,55931
27664,0330099,12703
27674,0331811,9282
27685,0334965,12540
27689,0337103,60672
27700,0338309,11197
27704,0338763,3177
27706,0339291,11774
27713,0342150,16765
27721,0344510,2841
27722,0345549,11606
27724,0346293,2518
27727,0347048,363
27728,0347246,12140
27731,0347618,15370
27741,0351817,12496
27751,0355987,36763
27768,0363532,21200
27772,0364385,11838
27773,0364569,670
27778,0365265,12583
27783,0366137,49681
27784,0366292,9694
27788,0366627,9667
27790,0366777,13373
27792,0366996,37209
27793,0367093,10304
27798,0367913,9666
27800,0368667,11049
27801,0368909,9316
27802,0369060,11647
27803,0369702,1913
27808,0371246,2539
27812,0372279,14770
27815,0372824,5528
27816,0373283,10105
27821,0373926,179
27822,0374102,83
27826,0374277,55177
27831,0375912,4836
27834,0376968,11190
27837,0377062,11866
27838,0377091,12281
27839,0377109,10320
27846,0379225,11420
27850,0379593,3396
27851,0380366,1404
27857,0382330,464
27867,0385705,10296
27869,0386064,11658
27871,0386792,20544
27873,0387412,11401
27875,0388367,31781
27876,0388395,9483
27878,0388789,1392
27879,0388888,1843
27882,0389326,291
27899,0399877,8357
27904,0405296,3509
27912,0418038,13372
27922,0500140,23319
30707,0405159,70
30712,0044954,31713
30723,0100873,55309
30745,0361668,12487
30749,0395169,205
30783,0058567,28055
30793,0367594,118
30803,0423866,1280
30810,0362270,421
30812,0338751,2567
30816,0293508,9833
30818,0363473,6478
30820,0361127,9692
30822,0385267,1901
30825,0290002,693
30846,0364961,842
30848,0369672,9953
30850,0379889,11162
30867,0416220,26275
30883,0396592,15045
30892,0390123,1853
30894,0375210,11804
30898,0365885,11354
31000,0092035,66600
31026,0098090,69234
31035,0086429,21259
31101,0326208,18927
31104,0073107,42257
31109,0045557,74122
31114,0373024,25350
31116,0034167,16442
31150,0076929,16220
31156,0043255,33475
31162,0352520,10609
31184,0401233,11633
31193,0076363,13716
31221,0357277,9947
31225,0393162,7214
31270,0073705,27429
31284,0075265,19610
31290,0101412,27549
31364,0353969,11423
31374,0047094,16410
31408,0420206,342
31410,0363163,613
31413,0276617,273
31420,0398712,8978
31422,0368578,11637
31427,0382077,11096
31431,0357507,8968
31433,0372532,6961
31435,0417791,31165
31437,0408664,2517
31445,0362590,11413
31502,0079844,11343
31522,0079095,661
31524,0068278,10310
31547,0104706,53200
31549,0067085,55624
31658,0347149,4935
31660,0348121,8953
31682,0402406,41569
31685,0386588,8488
31689,0418753,12228
31694,0361411,57825
31696,0360486,561
31700,0317132,17880
31724,0284674,27202
31737,0058997,1942
31747,0099450,21433
31770,0042788,19119
31804,0403358,3040
31878,0373074,9470
31903,0288330,19765
31921,0075194,29578
31923,0072281,2926
31930,0060675,4710
31952,0373981,5204
31956,0354356,4974
31963,0065651,258
31973,0039417,8016
32017,0395699,10022
32019,0377471,4551
32022,0424129,30856
32025,0352994,26
32029,0340163,2026
32031,0358082,9928
32078,0107027,6593
32139,0058886,36815
32153,0107745,33539
32160,0025919,31835
32170,0382621,20511
32174,0063035,22377
32203,0068315,18047
32211,0072285,15018
32234,0076245,42222
32280,0021818,42837
32289,0396652,13374
32291,0378947,9688
32296,0385307,10040
32298,0372237,11638
32302,0430289,77120
32349,0029608,43865
32352,0112389,185441
32369,0042832,32078
32371,0040202,26038
32381,0053645,43029
32387,0060277,19884
32395,0057295,52302
32444,0085297,42106
32456,0110008,15283
32460,0119472,158
32464,0101588,1772
32469,0048801,5996
32515,0096409,28448
32525,0046022,27030
32554,0113799,42994
32562,0382734,21131
32582,0424565,17592
32587,0401792,187
32591,0374583,11399
32596,0318649,7364
32598,0332047,11431
32632,0070022,26332
32666,0376717,44181
32686,0066849,26774
32728,0074806,19971
32735,0071502,47406
32743,0235712,9674
32797,0075165,37512
32825,0088083,19673
32840,0084868,32085
32844,0033238,43824
32853,0066904,42611
32882,0033388,26182
32892,0056111,31442
